channelId,title,channelDescription,viewCount,subscriberCount,videoCount,error
UCnOfl8ZOfBPkYTdXXt4Jj9Q,RJS Cinemas,"Watch full length old and new Tamil movies, songs and scenes, from new and classic Tamil movies.
The Official Channel of Tamil Movies. Best destination to stay connected with evergreen Tamil Movies, Comedys, Latest Gossip, News, Songs , Super Scenes, Promos, etc.. We are try to give our best quality videos. SUBSCRIBE AND STAY UPDATED – OUR YOUTUBE CHANNELS

For Any Business Related Enquiries and Tamil Movies, Videos, Promotion – Contact Us:

Contact@RjsCinemas.Com
                  &
RjsCinemas@Gmail.Com



",600338790,1380000,1098,0
UCfrDzKdFeGdQBg0nLa5FZ4w,Justin,,17515373,43600,30,0
UCqnKxkaqP5BeiGjRxyKUyLA,ಶ್ವೇತಾಂಬರಿ, ,2234795,6540,471,0
UC5L_hc-vxyZXMh1tWhV3y9Q,Vidyasagar - Topic,,38425241,25100,383,0
UCVlWr_LN9y80smEMr0KTBOA,Ilaiyaraaja Official,"Presenting ""The Maestro's"" Official YouTube Channel!

An enviable collection of the rarest of rare footages, compositions, concert videos, personal interviews and special events. The one and only place where you can find exclusive videos that gives ""up, close & personal"" insights into the maestro's life, musical journey & his family. Furthermore, his channel features delightfully designed, creative content like jukeboxes, lyric videos, behind-the-scenes footages and hits reinterpreted for the fans and film-lovers to enjoy!

Follow us only on : 
www.ilaiyaraajalive.com",466812541,1500000,1479,0
UCqow9MwWxJyKZfWbZ-JFI7Q,Manorama Music Songs,"This YouTube channel belongs to Manorama Music – a popular music label based in Kochi, Kerala, India. We are the electronic media division of The Malayala Manorama Company Private Limited. Our specialization lies in producing and distributing music albums, movie soundtracks, devotional music, classical songs, and other forms of music content. We have an extensive collection of songs available in Malayalam and other regional languages of South India. Additionally, we are pioneers in creating animation content for kids. We offer channels in multiple languages such as Tamil, Telugu, Kannada, Hindi, Bengali, Marathi, Gujarati, and Punjabi.
We have a significant digital presence in the music streaming space through well-known platforms like iTunes, Amazon Music, Spotify, Gaana, JioSaavn, Wynk, and Hungama, to name a few.
Overall, Manorama Music is a recognized name in the Indian music industry and has played a vital role in promoting regional music culture.

",1364092355,2570000,3373,0
UCknXFy9YvBIUEs24xb35p4Q,Satyam Audios,"It was an insatiable infatuation for music that paved the way for the birth of Satyam Audios. And little over a period of a decade, Satyam has turned out to be most identified brand in the film industry.",637147167,946000,6063,0
_,_,_,_,_,_,2
UCB8jRNT7LtF4wZ103Uo_AcQ,Sterling,,13287,31,16,0
UCkTnQRDlSWKfXdxzXRgJmhA,Folk Experience,"Folk Experience celebrates some of the best classic music from the 60's and 70's, of a range of styles and genres. Get into the folk experience!",352437767,247000,6,0
UCVHLRJcnRMVBIpdinBLuQwA,GenesisVEVO,"Genesis on Vevo - Official Music Videos, Live Performances, Interviews and more...",246145770,200000,28,0
UClmf_zU6ItW47Z2Bu8OWgtA,CypressHillVEVO,"Cypress Hill on Vevo - Official Music Videos, Live Performances, Interviews and more...",785459632,455000,77,0
UCjjjuUA5JA_r8YoN9eZfp6g,Nwagugsta,,306516,598,374,0
UCPYA9i_SFPyg83bb5Wn3izg,linen_grub,"A little bit of everything, but mainly cars and gaming",2006359,847,57,0
UC015vbhUD2ypLgux9w3o0Rg,Da.Marley,"Music, Games and More",9111896,7700,37,0
UCoO96UN3gv5WohJA8QuMgXQ,Cypress Hill,"Official YouTube Channel of Cypress Hill
B-Real | Sen Dog | Eric Bobo | DJ Muggs
Est. 1991 - South Gate, CA

Three decades ago, B-Real, Sen Dog, and DJ Muggs sparked a trip that left popular culture stoned, stunned, and staggering in anticipation for more. Naming themselves after a local street in Los Angeles, Cypress Hill burst on the scene in '91 with the release of their self-titled debut album. Singles “How I Could Just Kill a Man” & “The Phuncky Feel One” became underground hits and the group’s pro-marijuana stance earned them many fans among the alt rock community. Cypress Hill followed their debut with Black Sunday in the summer of '93, which debuted at #1 on Billboard’s Top 200, garnered three GRAMMY® Award nominations, and went 3X Platinum in the U.S. As a result, Cypress Hill became the first rap group to have two albums in the top 10 of the Billboard 200 charts at the same time and are the first Latino-American hip-hop group to achieve platinum and multi-platinum success.
",1135658028,1640000,223,0
UCdQKMtGgbbahJWE3rkPaGoA,Wu-Tang Clan - Topic,,244320719,31200,709,0
UC1wNaX00osCIK4VjwboFqzA,WuTangClanVEVO,"The Wu-Tang Clan is an American hip hop group from Staten Island, New York City, originally composed of East Coast rappers RZA, GZA, Ol' Dirty Bastard, Method Man, Raekwon, Ghostface Killah, Inspectah Deck, U-God and Masta Killa. Cappadonna later became an official member of the group. The Wu-Tang Clan has released four gold and platinum studio albums. Its 1993 debut album, Enter the Wu-Tang (36 Chambers), is considered to be one of the greatest albums in hip-hop history.

The Wu-Tang Clan has introduced and launched the careers of a number of affiliated artists and groups, often collectively known as the Wu-Tang Killa Bees, and has been described as one of the most influential hip-hop groups of all-time. In 2008, About ranked them ""the No. 1 greatest hip hop group of all time"". Kris Ex of Rolling Stone called Wu-Tang Clan ""the best rap group ever"".  In 2004, NME hailed them as one of the most influential groups of the last ten years.",607062785,462000,77,0
UC9euwU6indbS-jtzSkCy7NA,Babygrande Records,"Babygrande is an American independent record label and creative collective comprised of musicians, filmmakers, photographers, painters and writers. Founded in 2001 by Chuck Wilson, former Director of A&R at Priority Records/EMI, Babygrande has emerged as one of the premier independent labels operating today. Babygrande has a catalog of over 3000 albums, music videos, and online content that includes Hip-Hop, EDM, indie rock and everything in between. Babygrande has helped launch the careers of new artists and has nurtured the careers of seasoned veterans. As it heads towards its 25th Anniversary, Babygrande continues to focus on quality music and working with artists whose work ethic, craftsmanship, talent and sounds are superior. 
",245061653,196000,3004,0
UCq8x90UTaVXcNHuWa6OQgjA,TheWhoVEVO,"The Who were formed by sheet-metal worker Roger Daltrey in 1963. The line up, after a couple of adjustments, established itself with Daltrey on lead vocals, Keith Moon on drums, John Entwistle on bass guitar and Pete Townshend on lead guitar. Townshend, honouring his art student credentials, writes music famous for having an ‘edge’, complemented by the wildly creative performance techniques of each member of the band.",142724375,96400,66,0
UC0OYa_PPEbJc-sfPuuAf8gQ,The Match Me Podcast,,90600387,84900,58,0
UCvtoX3tYg2tZvwWWasB4N7Q,Moregano,,397859,362,144,0
UCpxn_sVrLQWNGFK1eulpYgw,The Who - Topic,,168573594,28900,2630,0
UCoLHGyJ5tDEGkZ1pGdrp1Ug,Eduardo Montenegro M1,,43400756,45300,75,0
UCOYKMmyHJD5W46t5DvWsJTQ,RetroTVCentral,My old Youtube channel was called luvinthe60s.  You'll see many of my old videos from that channel on this new one.  I hope you enjoy them.,140093468,139000,98,0
UCgLJgiGNBPdISct3KvhKeYA,CafeTacubaVEVO,"Café Tacvba en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",853644713,584000,36,0
UCn9VZiaGGEy9HjGF3DKLWvw,palpatine04,"Simplemente subiendo algo de buena música en español, compartiendo gustos. Aceptando comentarios a favor o en contra de cualquier banda, género o video.
Por ahora disfruten del CD completo ""Avalancha de Éxitos"" en Alta Calidad (480p) de la mejor banda de rock-folk-ska-alt.... : Café Tacvba.
Un poco de una banda relativamente nueva de Rock Electrónico mexicano llamado Kinky.
También chequen una presentación en México de Soda Stereo en 1987, el mejor grupo argentino de su género.
La videografía de Café Tacvba extraída del CD/DVD ""Tiempo Transcurrido"". También chequen Mis Favoritos y LIstas de Reproducción, digan qué les parecen.",17102025,5100,40,0
UCBB8bzfZaTuEuEwGgYGvHVw,tacvbosonidero,,7123137,6190,24,0
UC08ZrI8JZckRIPxIn7yT2cQ,Gabriella Perez,,9324193,5180,16,0
UCjvwoDIrMmlSOINUPZWM3CA,IncubusVEVO,"Incubus on Vevo - Official Music Videos, Live Performances, Interviews and more...",679623698,389000,120,0
UCdWo5SBr57PDu-IlVzcDyAQ,Logistic,,30261347,75900,3,0
UC7Sqfp5sOFUI4436LBoB_JQ,GIGI D'AGOSTINO,"Gigi D'Agostino Mail: gigi@gigidagostino.com

Gigi D'Agostino on Youtube: www.youtube.com/gigidagostino

Only Sms: +39 333 6467662

Gigi D'Agostino Official Site: www.gigidagostino.com

Gigi D'Agostino on Facebook: www.facebook.com/gigidagostino

Gigi D'Agostino Forum: www.casadag.com",1197301708,1330000,535,0
UC5L_iVFnJTeEbXkMZYKbu4A,Gigi D'Agostino - Topic,"Visionario, Autore, Compositore, Produttore, DJ.

Alcuni dei brani pubblicati (in ordine alfabetico):

Angel
Another Way
Bitter Sweet Symphony
Bla Bla Bla
Buena Onda
Cammino Contento
Campane
Casa Dag
Complex
Con Te Partirò
Cuba Libre
Elisir
Gigi’s Time
Gigi's Violin
Hollywood
In My Mind
L’Amour Toujours
La Passion
Pioggia E Sole
Pure Rose
Silence
Souvenir
The Riddle
Those Were The Days
Un Giorno Credi
Wellfare
You Spin Me Round (Like A Record)

... e molti altri.",174822029,6210,737,0
UC-Kg0EcDAZ8CUoM4cip2BnQ,Alessandro Maria Noè De Matti,"Questo è l'unico canale che raccoglie, tranne alcuni contenuti totalmente protetti da copyright, tutti i videoclip della nostra italodance.

Lo scopo è una maggiore diffusione di queste canzoni e di questi artisti che per questo genere musicale hanno fatto la storia.",4401776,4650,328,0
UCYkW00cPFkp1UzYON7XZB2A,EurythmicsVEVO,"Ambitious, uncompromising and always inventive, Eurythmics has been a seminal influence in music for nearly three decades. Formed by Annie Lennox and Dave Stewart in 1982, the visionary British pair reached international acclaim with hits like ""Sweet Dreams (Are Made of This)"" and ""Here Comes the Rain Again,"" which showcased the group’s boldly intelligent brand of synth pop, soul, R&B and avant-garde.

A legendary duo of incalculable sonic significance, Eurythmics have sold 100 million records worldwide.",1165527199,390000,62,0
UCqDSr6B3hC5dVKtGOdC9mZQ,Enhanced Music Videos,"This channel is dedicated to provide you better video and audio experience, by restoring old glory to the videos of the past decades. Many of them are also being carefully upscaled to Full HD, providing even better experience on modern screens. 
Sources used for the videos are mostly private DVD, VHS, CD and TV/SAT collections. None of the videos on the channel are official remaster or restoration. The channel will not be monetized. If you insist of showing different type of gratitude than a like or a comment, please visit https://www.buymeacoffee.com/EMVYT 
Feel free to suggest what you would like to see next by sending a message using the contact email address. 
Enjoy watching and listening 😎🙌❤
",5172746,11100,1007,0
UC6nMOIbArzvza6npl0irIWw,Mägo de Oz,Canal Oficial de videos de Mägo de Oz,1223948624,2130000,97,0
UC5cj3SPseICHB0aQ9PNde7Q,Zel,,124267850,98100,5,0
UC8054yBQz7n0koWJKzUZFbA,omarca020195,"La Música es de las tantas maneras de sentir y expresar lo que sentimos, el Rock y el Metal lo hacen con más Furia, y el de Mägo, Rata, Saratoga, Tierra Santa, Warcry, el Rock en Español en general, lo puede hacer en nuestro idioma variado y bello, con el que las masas y las personas capten la idea.

Y no solo eso, sino en cualquier idioma, en cualquier género, hasta el pop, valga que Satán me queme en el infierno...

Lo que NO es aceptable es que seamos indiscriminados, sea quien sea, por lo que escuchemos, y nos etiqueten, claro, habrá quien le importe y quien no, pero la música es universal, el gusto va cambiando, las formas de hacerlas también, etc. Habrá niveles de música por su sentimiento y todo, y las diferencias existirán, más sin en cambio, hay algo que nos separa de los animales, y es la TOLERANCIA y el LÍMITE MORAL, lo que nos esmera en las acciones y equilibra la paz social...eso es todo, la Música que NO nos divida...nos una...",358469911,263000,95,0
UC1xcnrpcF59FWWELtZvJTdg,Mägo de Oz - Topic,,654476769,39900,543,0
UCS4bqe_kRDbaKsrpqfHZ08A,SnowPatrolVEVO,"Snow Patrol on Vevo - Official Music Videos, Live Performances, Interviews and more...",697936113,446000,110,0
UCH7STwPg5KkDr-WMBSysCrQ,Christoph Schroeder,,15069709,5860,5,0
UCk0YBqtXKF9p-nfyjVoW9Cg,ChuckBerryVEVO,,26047866,14400,9,0
UCJO95ZYiNhl20IdnDyHvbWw,Classic Mood Experience,"Classic Mood Experience, is a Research and Restoration Lab where the music from the past meets the modern equipment.
Through the restoration process, reducing distortions and background noises, the original recordings acquire sound quality.
On this channel you can find all the processed music organized according to historical and visual criteria.
5 color categories for a immediate and simple visual impact:
Blues - Blue
Jazz - Yellow
Rock & Country - Red
R&b, Pop & World - Violet
Latin - Green
Within each of these categories, there are a series of playlists that allow a conscious listening thanks to historical notes and focus on the most famous artists of different musical eras.",319842605,457000,8088,0
UCo6ipsCjTR1Wfbbrhom8gaw,InfinityParamount,Hi.,13414946,11200,5,0
_,_,_,_,_,_,2
UCR4FdQHb3v966878v1JFi6w,0coincidences,,6191940,2680,55,0
UCqJXfsiTcescecvxucZSt0A,marcelo cavalcante,,2873316,2050,28,0
UCIyLsJJPtAJwpxXu6DOdqaA,Pedro B,,17148810,15000,15,0
UCv9RUZ7IdgqIDvUkjuI8X0Q,Jarski J.,,8241124,5890,1049,0
UCFnB3WIiT8lFbxmrFbcJkVA,NinaSimoneVEVO,,64800073,12100,83,0
UCnK08mqX6-k1HPaPvF9K0Yg,pluisje666,,26157964,9280,16,0
UC8TgTYAe2ggibANPqVklnKQ,TheJazzStreet,"Hola!
Al igual que en el Fotolog y el Blog, tambien nos podran encontrar aqui donde pondremos videos de los grandes y de las revelaciones contemporaneas del Jazz, espero que al igual que en las otras paginas nos apoyen aqui tambien.
GRACIAS.

FOTOLOG:
http://fotolog.com/jazz_is_life

BLOG:
http://thejazzstreet.blogspot.com/

TWITTER.
http://twitter.com/thejazzstreet",52907447,70300,277,0
UC5yt0slkrWhag-u62YsMouQ,DRUNGSTA,Τhe Drunk Side Of The Mind,9586390,14300,34,0
UCdF4BcXRvRO0llLhWAYQSzA,ParticuleYair,,34980493,24400,11,0
UCFdlShE75U5X6nuYAURJ3Hg,Bob Sinclar,"Bob Sinclar's Official Youtube channel.
Record Label: Barclay/Universal France
Yellow Productions

More Bob Sinclar : 
http://bobsinclar.com
http://facebook.com/bobsinclar
http://twitter.com/bobsinclar
https://instagram.com/bobsinclar/",531167700,456000,154,0
UC0YlEgUpFF3pepqyfGKN31Q,Embassy One,"►►Berlin based Independent Music Label◄◄◄
Röyksopp, Robyn, Booka Shade, Bob Sinclar, Duck Sauce, Zoot Woman, Thief, Example, and many more!...",1521200722,910000,629,0
UCAFa7ZqFFVqoMMhACqvAR8g,Magic System - Topic,,52366239,3210,235,0
UClbhAkGCr1orTmxPgDTyXJA,BobSinclarVEVO,,60340958,41600,31,0
UCWshufjnMNKzEhHcHiKDwBw,JoeHisaishiVEVO,,89700070,7290,46,0
UC5_EqHE7F6w_9SfRgRywhWw,Layi,My music will help you study and work more efficiently ♪,171304,150,33,0
_,_,_,_,_,_,2
UCWWOrYFEQwKqY2ExH3TjGvA,Adrián Zúñiga,,3945935,1580,14,0
UCDROxzXWrk0RifUCGJRP30A,배철수의 음악캠프 선곡표,"배철수의 음악캠프에 소개된 음악을 매일 재생목록으로 제공해 드립니다.

채널 운영 응원하기
투네이션 - https://toon.at/donate/baecamp
",311236,2700,824,0
UCrWpYbmutKZn7hj6dresLrA,RuSoIGGG,,529601,337,21,0
UCoWSMPoT7MtCvSRd_UCO3Wg,Green Ways,"Mọi ý tưởng của mình là hiện thực  - Âm nhạc cuộc sống - văn hóa nghệ thuật luôn tạo cho mình một vẻ riêng để bạn hướng tới hãy tao cho mình một phong cách sống thật thoải mái , sáng tạo với những gì bạn luôn hằng mong muốn.",947420,1300,6,0
UCemRpIYCgYPX1OWipjGLEig,CountingCrowsVEVO,"Counting Crows on Vevo - Official Music Videos, Live Performances, Interviews and more...",432022917,128000,52,0
UCQfrIeb2ceU7a5Xy5Tr20hw,ChefBrian21,"Hi, I'm Brian and I upload music videos I like.",1408740,916,15,0
UCwVjJeCgTQAXoaIcvCcB91g,KaDDi90,,19524558,5330,1,0
UCKg-7iCkEzmtl_2ZmMpKCIQ,Luke Daniels,"╔╗╔═╦╗
║╚╣║║╚╗ Put this on your channel if 
╚═╩═╩═╝ you have humor! =p
------------------------------ 


Remember to
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝",459087,187,6,0
UCIf4WUG5RVaQkYIBTAJtctQ,CountingCrows3,,5433612,6390,9,0
UCZyvQjTvS_1fiCaz-cU9luA,Counting Crows - Topic,"Counting Crows is one of those bands you follow for the long haul. For those that first heard them opening for Bob Dylan long ago, or subbing for Van Morrison one memorable night at the Rock and Roll Hall of Fame, much of the soundtrack of our times comes from the Crows – from their vivid musical landscapes as well as the feverish brilliance of singer/songwriter Adam Duritz. Counting Crows hail from the San Francisco Bay Area and consist of Adam Duritz (vocals), David Bryson (guitar), Charles Gillingham (keyboards), Dan Vickrey (guitar), Jim Bogios (drums), and Millard Powers (bass). Counting Crows success dates back to their 1993 debut release August and Everything After and the hit single “Mr. Jones.” The band hit #1 with the song “Accidentally In Love,” which was featured on the Shrek 2 soundtrack, as well as nominations in 2005 for a Grammy Award, a Golden Globe Award, and an Academy Award for the track. Counting Crows have sold over 20 million records worldwide.",172667353,4240,900,0
UCYhoLFLdKWOuhOkTtmMSe7w,SamCookeVEVO,,119169565,80000,19,0
UCS9GQfAd09U5YGPNuW0_3nw,carlo puddu,,1218957,3320,69,0
UCswCvXd4DxPyt5fgQO0GdbA,BobbyPinUp,Name's Sophia and I tend to fancy an art form of an earlier era...,6950951,6000,3,0
UCfBNWt3JXdw9pQkvHDeuXMA,supercanadian4,,896037,584,20,0
