channelId,title,channelDescription,viewCount,subscriberCount,videoCount,error
UC5hUBXi8cDKsA0J4x4DKCQg,Cem Adrian,"Tüm albümlerin, video kliplerin ve canlı performans videolarının yer aldığı resmi Cem Adrian YouTube kanalı.",1300907279,1950000,400,0
UCemmTxzhwfY7D3_86dw6g1w,Mark Eliyahu,"- Mark Eliyahu -
Ethnic-Electro Sensation & Charismatic Live Performer Composer, arranger, producer. 
Kamanche and Baglama master virtuoso.

-- CONTACT --
Management & Other Enquiries: office@markeliyahu.com
Booking: Booking@markeliyahu.com
Publishing: Universal Music Publishing Turkey",226296809,451000,57,0
UCaRM5QnQmZcsYF313rPYZ6g,Çağan Şengül,"Proje ve sahne teklifleriniz için:
cagansengulofficial@gmail.com

Bana ulaşabileceğiniz sosyal medya hesaplarım:
Instagram.com/cagansengulofficial
Twitter.com/cagansenguul

Spotify'dan dinlemek için:
https://open.spotify.com/artist/3W0gwNZqdtkleuMYlKElaw
Apple Music'den dinlemek için:
https://itunes.apple.com/tr/artist/cagan-sengul/id1256657396?l=tr
",183186936,277000,107,0
UCzAj9PC682kaeZseiK2pYFQ,Teufelskicker - Topic,,7580069,1520,4114,0
UCyC_4jvPzLiSkJkLIkA7B8g,Lindsey Stirling,"I love to play the violin, dance, write music, edit videos, play dress up, and perform. 
So, I combined it all together and this is what happened. :)
Subscribe to my channel and be updated when I release new music!

For booking or other business inquiries, http://www.lindseystirling.com/contact

Play some Lindsey trivia: https://found.ee/LS_Trivia_yta",3801135411,13700000,202,0
UCQ0OgJ4II9MmxeHbdy-kA-A,Sun Tzu,"""Avant-garde"" suntzound@gmail.com",28203692,60500,3305,0
UCMVwZ0u09MmJFlhJA55O5nQ,Curvends,,5479539,12200,37,0
UCybsc9LmsG3dhOf4_Q4i4lA,Westside Gunn - Topic,,52719515,56900,330,0
UC8JvrsqMCvOCrnPhTiomXOQ,WESTSIDEGUNNVEVO,,29557079,96200,111,0
UCFaMtumEJW4rUL5Co3Zy3FA,@Prxtty Sosa ,"Just a city boy 
yo le enseñe a hacer beats a toda tu banda niño q hablai 
",18257,22,1,0
UCMd41AKqQhGVyEdQAjnzFUg,Griselda Records,OFFICIAL GRISELDA RECORDS YOUTUBE CHANNEL,39607553,184000,93,0
UCzmO7GegLke-jb5uZSQ9_HA,ALPHA MUSIC EMPIRE,"Der Boss. 

E-Mail: info@kollegahmanagement.de

Impressum:
ContentView GmbH
Erftstraße 1, 50672 Köln
Deutschland

E-Mail: info@contentview.de
Telefon: 0221 56934870

Vertreten durch: Sebastian Kluge
Registergericht: Amtsgericht Köln, HRB 89461
Umsatzsteuer-Identifikationsnummer: DE310366292
Aufsichtsbehörde nach § 5 TMG Abs. 1 Nr. 8: Landesanstalt für Medien NRW
",316023967,1310000,204,0
UCozH1dHSCNzZ9FiKGOHOWsA,Kappa TV,"The Independent Music Label From South India. #Welcometotheപ്പack
",979722037,2210000,13436,0
UCdxFg3dVeT50SsT1v3ptxTQ,Janelle Monáe,"Janelle Monáe (Wondaland Arts Society/Bad Boy Records/Atlantic) – Janelle Monáe is a Grammy-nominated singer-songwriter, performer, producer and CoverGirl spokesperson known for her unique style and groundbreaking sound. Her GRAMMY® Award-nominated third solo album project, DIRTY COMPUTER, features hit singles, “Make Me Feel,” “I Like That, and “PYNK,” and received a coveted Album Of The Year GRAMMY nod, alongside a nomination for Best Music Video for “PYNK” The Dirty Computer album was number one on the year-end album lists for NPR, Associated Press, New York Times and many more. The album is accompanied by a groundbreaking visual - DIRTY COMPUTER: AN EMOTION PICTURE BY JANELLE MONÁE - a vibrant, visually stunning narrative incorporating a number of the celebratory music videos that accompany the album itself. A special director’s cut of DIRTY COMPUTER: AN EMOTION PICTURE BY JANELLE MONÁE is now available to stream exclusively on YouTube via Monáe’s official channel.",266609444,828000,130,0
UCF16SjpLvjwG8O6_LZvj8Xw,WondalandVEVO,,81925211,178000,10,0
UCnwZTNAJcY1s0ApZkDbaYHw,You Love Dance.TV,"You Love Dance.tv your favorite electronic dance channel. 

We´ve got the freshest future house, edm, deep house, bigroom, handsup.
Are you ready for a Dance Overdose ?
So be a Part of the YOU LOVE DANCE Universe !!!

►Website: https://www.youlovedance.de/
► Instagram: https://www.instagram.com/youlovedancetv/
► Facebook: https://www.facebook.com/youlovedanceTV

You Love Dance.TV is a part of Planet Punk Music.

► More Playlists:
Bionic Bear Spotify Playlist: https://Youlovedance.lnk.to/BionicBear
Trance Spotify Playlist: https://Youlovedance.lnk.to/TrancePlaylist
You Love Dance Spotify Playlist: https://youlovedance.lnk.to/General
You Love Dance @Apple Music Playlists: https://apple.co/3MTzZjw

Impressum: https://www.youlovedance.de/impressum/",303350172,370000,2059,0
UCdwyRvg87lMQlZ7A5HXlAXQ,Klaas - Topic,,81413920,4620,1444,0
UC8g5kYW2ZLJPta700XDCt-g,YelawolfVEVO,"Yelawolf on Vevo - Official Music Videos, Live Performances, Interviews and more...",963626163,909000,35,0
UCeWSsy6hPAxThTS6QSAVwAA,Yelawolf,,1856501424,2350000,193,0
UCAIkXNdj2nArMpLxMouaY2g,mashed taters,,34241554,50500,18,0
UCXbNQaEl83yiO7HVBjiJ7Uw,FarEastMovementVEVO,"Far East Movement on Vevo - Official Music Videos, Live Performances, Interviews and more...",724555709,721000,52,0
UC7O93gCk1A6WFUKXPon6WTA,Dubstep N Trap ,,327888624,1170000,1347,0
UCK-3eYWMxvaPmrnQ0GIV83Q,clieblich3,,119431,82,9,0
UC9OMsuaqvGdF0MtK3gYYNkA,Love Funk,"Love Funk é uma produtora de conteúdo audiovisual de música eletrônica de periferia do Brasil, mais conhecido como FUNK.
Especializado em videoclipes em constante crescente em todo Brasil.

Publicidade:
publicidade@lovefunkoficial.com

Contrate nossos artistas:
(11) 93061-8087

Horário de atendimento: 
De segunda à sexta das 11h às 19h
©2019-2023 Love Funk ",6018978401,10900000,2026,0
UClhFyS7uI884HtPGyI31pRw,Sonar Produtora ,,759028761,968000,430,0
UCAI8SmRbXgSpP8Zo3xZbxzQ,Hungria Hip Hop,"Nascido em Brasília no dia 26 de maio de 1991, Gustavo da Hungria Neves começou a compor aos 8 anos e aos 14 já lançava sua primeira música. Animado com o sucesso, Gustavo decidiu que precisava de um nome artístico, foi aí que “adotou” seu sobrenome – Hungria. 

Já conhecido como Hungria Hip Hop, o jovem cantor lançou na internet mais alguns vídeos que surpreenderam e alcançaram milhões de visualizações. Fenômeno na internet com estilo inovador e um ritmo originalmente gringo, Hungria conquistou o público com músicas que retratam a vida dos jovens, baladas, relação com dinheiro e conquistas materiais.

Com sucessos como Dubai, Lembranças, Um Pedido, Coração de Aço, e outras, Hungria apresenta marcas significativas com uma agenda de shows que percorre cidades de todos os cantos do país, entre casas noturnas e encontros automotivos, onde Hungria é atração garantida e artista número 1 do segmento.

Contato para shows: Marcio Rolim
Telefone: +55 (11) 98196 0396 
showshungria@gmail.com
",4850671304,13300000,95,0
UCSk95w4wEwCqzfH4q1aSqlQ,laidbackluketube,"This is NOT the official Laidback Luke channel but solely a fan channel. You can find here the freshest LBL tracks (set rips, party videos) including some rare, unreleased materials. 

The channel was approved by Mixmash Records management. 

I'm NOT Luke. I'm not pretending beeing him or posting in his name. I have no connection to him or his label.
I earn no money with this channel. 
",3544302,4410,68,0
UCSrmequrv7mFP7ZEYiXlm4Q,Luvli - Topic,,24715,876,13,0
UCFV7OrfP8hjOglYovhglgEQ,The Real LuvLi*,"Hey Hey Luv Bugs! The real LuvLi here of Dancin' with Aaron Smith! Rock with me on this page subscribe, like, and share to be in tune with my journey. Thank you for your continued support and keep DANCIN' =)
Luvli_7- IG
Camy79- SC
Twitter- Luvli7
",1017,22,8,0
UCVGxHVKavCtAQc5D3knG6zQ,LDV Oficial,,86687,309,3,0
UC8Xf09X-hwLJkpAZ_16LwbQ,BrandiCarlileVEVO,,88627204,61900,37,0
UCxrOSjIQ1MbK1hUohxZNwpA,Brandi Carlile,"The Official YouTube Channel for Brandi Carlile

www.brandicarlile.com

",161848508,318000,114,0
UCwGdFIcqgAd5JjbA1c3sBXw,Brandi Carlile - Topic,,31326151,2540,268,0
UCH_XLgm2DBLUnWVYSF6xGgQ,The Highwomen,,11135511,39200,16,0
UCNlU3oSU8UnJ_V9uMB-cPOg,Musica Studios,"Indonesia Record Label, Publishing, Event Organizer and Artist Management for NOAH, GEISHA, D’MASIV, GIRING GANESHA, SHERYL SHEINAFIA, NIDJI, SHAKIRA JASMINE, ZARA LEOLA, MAIZURA, RHENO POETIRAY, STEVAN PASARIBU, ADLANI RAMBE, SEGARA, DIFKI KHALIF

MUSICA ARTIST MANAGEMENT - Booking - Endorsement - Product Launching - Corporate Event - Office. (62-21) 7974985. Email : admin.web@musica-studios.co.id

MUSICA PUBLISHING - Licensing for TV, Radio Jingles, Movie, TV Series, Soundtrack, Cover Version Album, Ringtones - Office. (62-21) 7974985, Fax. (62-21) 7901637. Email : ami@mpindonesia.com

Instagram : http://instagram.com/musicastudios
Facebook : http://facebook.com/musicastudios
Twitter : http://twitter.com/musicaStudios
Youtube : www.youtube.com/musicastudios
Visit Our Website : www.musica.id
LinkedIn : https://www.linkedin.com/company/musicastudios/
",3261417671,4440000,1802,0
UCs-JW2CwpBIq2oCX90dvMog,Norma Hermawan,,744750,671,7,0
UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,"Camila Cabello on Vevo - Official Music Videos, Live Performances, Interviews and more...",5840062160,5050000,105,0
UCEzDdNqNkT-7rSfSGSr1hWg,Burna Boy,"The official YouTube channel of Atlantic Records artist Burna Boy. Subscribe for the latest music videos, performances, and more.

Follow Burna Boy
Website: http://www.onaspaceship.com 
Instagram: https://Burna.lnk.to/Instagram 
TikTok: https://Burna.lnk.to/TikTok 
Twitter: https://Burna.lnk.to/Twitter 
Facebook: https://Burna.lnk.to/Facebook 

Listen to Burna Boy
Apple Music: https://Burna.lnk.to/AppleMusic 
Spotify: https://Burna.lnk.to/Spotify 
Amazon: https://Burna.lnk.to/Amazon 
Tidal: https://Burna.lnk.to/Tidal 
Pandora: https://Burna.lnk.to/Pandora 
SoundCloud: https://Burna.lnk.to/SoundCloud 
Audiomack: https://Burna.lnk.to/Audiomack 
Deezer: https://Burna.lnk.to/Deezer 
",2472192130,4470000,250,0
UCLxOm-UQ1gtyQgfz8Rn34iQ,Wiz Khalifa Music,,6442629183,14800,2,0
UCM04GHJJFgfXUnl51kqYwyg,wizkhalivideos ss,PSN: PulsSeLyRiczZ,7772325,8140,7,0
UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,"Listen to the Complete Sam Smith Playlist http://samsmith.world/CompletePLID 

http://samsmithworld.com/
http://www.twitter.com/samsmith
https://www.instagram.com/samsmith
https://soundcloud.com/samsmithworld
http://facebook.com/samsmithworld
http://youtube.com/samsmithworldVEVO",8751098789,6320000,156,0
UCwa189es_dSG-Cspgo7BaDA,official fanmade music videos,,875635,1740,128,0
UC6MOFgd54GXoPn9422IXtLQ,BIRDS,WE ARE THE BIRDS OF OUR OWN SKY.,29828348,41800,52,0
UCFNosi99Sp0_eLilBiXmmXA,FutureVEVO,"Future on Vevo - Official Music Videos, Live Performances, Interviews and more...",7828950558,4390000,321,0
UCu2mzi-mqjsAM-xw5iXNJUA,New Music Friday,"New Music Friday

A multi-media company specializing in music videos, lyric videos, exclusive content, merchandise and plenty more.
Striving to create innovative and creative content.

All songs uploaded to this channel are done so with permission from the legal rights holders",781801433,1100000,576,0
UCaxOQZrF5llUMp-JjesUz1A,Lil Durk,"Lil Durk's OFFICIAL channel! Subscribe for all music videos, behind the scenes and tour videos from Lil Durk & OTF as they'll drop here first. 

Durk Banks aka Lil Durk was born and raised in Englewood, a neighborhood on Chicago's South Side. He gained prominence through his 'Signed to the Streets' mixtape released through Coke Boys and his imprint OTF (Only The Family). He's since risen as Chicago's current flagbearer of street rap. 

His efforts lead to a signing with major label Def Jam, where he released his debut album 'Remember My Name' which debuted at #2 on the Billboard Rap charts. He continues to dominate the street rap scene while reaching into different territories.",4891306119,5930000,455,0
UCLsSLka8jODBozvi5VTQeaQ,Zee Music South,"Contact for Movie and Album 
Shivam Dhanjal - 9920064473
deepti.bhatia@zee.com 
shivam.dhanjal@zee.com",3066254820,5750000,1530,0
UC9YydG57epLqxA9cTzZXSeQ,Call of Duty,"Welcome to The Official Call of Duty® channel! Subscribe and follow for the latest updates on the world's best-selling video game franchise. 

ESRB: Mature – Blood and Gore, Intense Violence, Strong Language, Suggestive Themes, Use of Drugs.

© 2023 Activision Publishing, Inc. ACTIVISION and CALL OF DUTY are trademarks of Activision Publishing, Inc.
",1436297241,7560000,1677,0
UCMtF_WpVJ_tYIbLoTKE_KzQ,NataliaJimenezVEVO,"Natalia Jiménez en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",1282002114,449000,106,0
UCV6ZlWpVitOcQvaL_RFgu5w,BANDA MS,Canal Oficial Banda MS de Sergio Lizarraga Originaria de Mazatlan Sinaloa Mexico.,3551678349,3980000,332,0
UCklWLf-5N7mE8S06rj2OrQw,The Smiths - Topic,,285483519,25900,543,0
UC-sdfo_ho6Nq3OH8RUHBrNg,The Smiths,This is the official The Smiths channel.,697449469,875000,70,0
UC7pQO9DPMB7DTioe7p8EDLw,Brandom Lara,,1735043,1740,8,0
UCSerOYzMZT3Laju5u7CtfZA,Louder Than Bombs,I am patrick,2047122,3240,77,0
UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,"French Montana on Vevo - Official Music Videos, Live Performances, Interviews and more...",3074667302,2240000,103,0
UCsjrSi7xMkKPk4gcLSjFKbA,asapfergVEVO,"A$AP Ferg on Vevo - Official Music Videos, Live Performances, Interviews and more...",966873643,807000,100,0
UC-4mIX9ls8ROVk9ApfeYf5w,French Montana,"Official Channel of French Montana.

🔔 Subscribe to French Montana's channel: https://bit.ly/3NgM8AR

Follow French Montana: 
Website: www.frenchmontanamusic.com
Instagram: https://www.instagram.com/frenchmontana/
Facebook:https://www.facebook.com/FrenchMontanaOfficial/
Twitter: https://twitter.com/FrencHMonTanA
Snapchat: https://www.snapchat.com/add/frenchmontana?locale=en-US
TikTok: https://www.tiktok.com/@frenchmontana?lang=en
All Platforms-https://frenchmontana.komi.io
",3670852837,5470000,202,0
UCqTwKvjbTENZDGbz2si47ag,GRM Daily,"Welcome to GRM Daily, the epicentre of British music and culture. 

We are the most visited music website in the UK.

We produce the best content, spanning shows, interviews, news, music videos and many other top quality programming.

DISCLAIMER:

The views and opinions expressed in these videos are those of the artist(s) featured, and do not represent the views of GRM Daily

For video enquiries please email video submissions@grmdaily.com",7216974262,6160000,14385,0
UCpyTj3ycta_ANcCC1Lkui7Q,Asia Ashley,,182314,96,4,0
UC2I3t3tMORyc3ABBrYO1nBg,StefflonDonVEVO,"Stefflon Don on Vevo - Official Music Videos, Live Performances, Interviews and more...",631908704,477000,29,0
UC4-TgOSMJHn-LtY4zCzbQhw,ShawnMendesVEVO,"Shawn Mendes on Vevo - Official Music Videos, Live Performances, Interviews and more...",10979762899,10300000,147,0
UCRVLPbSeq5wkN4RUMe9rtUQ,BombaEstereoVEVO,"Bomba Estéreo en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",1030213005,502000,82,0
UCicMnWThgzNjUmqpd-nUTXQ,Neha Kakkar,Singer/ Entertainer and Thankful  ❤️🙏🏼,2252318064,14400000,161,0
UCsgEkEWaXKQwrhlLHFbcQFw,Sub Pop,"Founded by Bruce Pavitt and Jonathan Poneman in 1988, Sub Pop Records is a medium-sized independent record label based in Seattle, WA. With early releases by Nirvana, Mudhoney, Soundgarden, and TAD, the label is often associated with something called ""the grunge movement."" Exploitation of this association has frequently proven financially fruitful. Later years saw record album releases from such moderately-to-somewhat-well-known artists as: Sebadoh, Sunny Day Real Estate, The Murder City Devils, Hot Hot Heat, The Shins, Iron and Wine, The Postal Service, Band of Horses, David Cross, Flight of the Conchords, Fleet Foxes, Beach House, Shabazz Palaces, and Father John Misty, among many other very talented and deserving artists whose managers will be contacting us shortly about inclusion in the preceding list.",842372480,855000,2169,0
UCsky4frbTdn7a_yI7Y-n44Q,Cosmic Radiation,Just your average radiation from the cosmos,4017426,7950,26,0
UCEsm5AMYE8dPJA5LwHPQsHA,workprods,,2647495,934,7,0
UCaVIezqRSwMh04pvxfGnHAw,notice,,259647,443,2,0
UCnkKHimB7DggRcGrvH9sZBg,tres1allons,,521506,146,4,0
UCN-jxm11fOETNF5JrZsATCg,BeachHouseVideoZone,Official YouTube Channel of Beach House,247456788,259000,138,0
UCfyi9QuDWdapI6ICbjYgxtA,JonasBrothersVEVO,,1206086626,566000,67,0
UCFvXnyAhluG3sa6p3eOs_LA,Jonas Brothers,The Official Jonas Brothers YouTube Channel 🙍🏻‍♂️🙍🏻‍♂️🙍🏻‍♂️,1983969276,5310000,255,0
UCteMJzhMoMh1-WN6d2u6NEg,LukeBryanVEVO,"Luke Bryan on Vevo - Official Music Videos, Live Performances, Interviews and more...",2447604387,1540000,134,0
UChsZje1ssMSDgWoxm4VQn_w,The Wild Honey Pie,"We’re a creative agency with music blog roots: connecting musicians with fans, directors and brands. Events and videos.",33466952,70300,899,0
UCSO14F6q-8T2iIFLlxEDewA,CanserberoVEVO,,1675376812,210000,43,0
UCh73eVa6PFLSx5qt0B615Ig,Canserbero Music,,47768245,229000,9,0
UCSRe5LctjcwhuEXMB-_sT-g,20 21,,842379,2370,12,0
UCkyIsVxHG22vW7nVENe990A,Codigos,"We are a production house and creative agency specializing in Film3, dedicated to producing top-tier creative content and fostering a thriving community centered around Latin American talent. With our presence in key locations such as San Francisco, Los Angeles, Miami, Mexico, and Colombia, we specialize in music videos, commercials, documentaries, and branded content.",287810197,474000,71,0
UCgLJqUt2slnNGW6cTglyG3g,BrunoArmijoFilms GTA V VIDEOCLIPS,,1634561,6040,11,0
_,_,_,_,_,_,2
UCr0HDS3vFXXCavsKK7hmO1A,chumi,,34611,183,19,0
UCtUa6Ufbn3FbUbZ7WAXSx5A,Cuco,"Growing up in Hawthorne, CA, a locale known for producing more than its share of musical notables, it was perhaps destined that Cuco would come to represent for his city, emerging as one of the most visionary artists of his generation. His cognizance of that hallowed tradition, one inclusive of hardcore punk and Mexican acts he admires as well as some bigger stars, helped set the artist born as Omar Banos on a creative path, with the nurturing support of immigrant parents. ""They've always pushed me to do music,"" he says. With the release of 2019's Para Mí, his full-length debut with Interscope, Cuco's exponential growth and development as an artist became undeniable. A tireless creator, with new material dropping throughout 2021, he proves himself as a youthful maestro of indie, seemingly leveling up with each release.",602291582,1790000,143,0
